"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"in_out";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Sex";"Own_survival";"N_Recruits";"r2s";"parent_in_pedigree";"present_in_pedigree";"ever_a_parent";"ringed_ad_recorded";"estimated_pop_size";"observed_breeding_popsize"
"130";"2000_8168739_sleneset";"2000_8168739";"8168739";"2000_sleneset";2000;"sleneset";35;1;1;1999;"no";"obs";NA;NA;"m";0;0;0;"no";"no";"never";50;60;52
"131";"2000_8168740_sleneset";"2000_8168740";"8168740";"2000_sleneset";2000;"sleneset";35;1;1;1999;"no";"obs";NA;NA;"f";0;0;0;"no";"no";"never";50;60;52
"132";"2000_8168753_lurøy-onøy";"2000_8168753";"8168753";"2000_lurøy-onøy";2000;"lurøy-onøy";33;0;1;1999;"no";"obs";NA;NA;"m";1;0;2;"no";"no";"never";41;71;42
"133";"2001_8168753_lurøy-onøy";"2001_8168753";"8168753";"2001_lurøy-onøy";2001;"lurøy-onøy";33;0;2;1999;"no";NA;"capt";NA;"m";0;0;0;"no";"no";"never";25;61;30
"134";"2000_8168768_hestmannøy";"2000_8168768";"8168768";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";108;121;123
"135";"2000_8168769_hestmannøy";"2000_8168769";"8168769";"2000_hestmannøy";2000;"hestmannøy";27;0;1;1999;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";108;121;123
"136";"1999_8168771_hestmannøy";"1999_8168771";"8168771";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";120;154;133
"137";"1999_8168772_hestmannøy";"1999_8168772";"8168772";"1999_hestmannøy";1999;"hestmannøy";27;0;1;1998;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";120;154;133
"138";"1999_8168796_selvær";"1999_8168796";"8168796";"1999_selvær";1999;"selvær";24;1;1;1998;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";77;92;76
"139";"2009_8309128_hestmannøy";"2009_8309128";"8309128";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";NA;"capt";NA;"f";1;4;6;"yes";"yes";"yes";138;157;157
"140";"2010_8309128_hestmannøy";"2010_8309128";"8309128";"2010_hestmannøy";2010;"hestmannøy";27;0;3;2007;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"yes";158;214;203
"141";"2008_8309135_hestmannøy";"2008_8309135";"8309135";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";"capt";NA;"f";0;0;0;"yes";"yes";"yes";135;153;161
"142";"2008_8309140_hestmannøy";"2008_8309140";"8309140";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";NA;NA;"m";0;0;0;"yes";"yes";"yes";135;153;161
"143";"2008_8309141_hestmannøy";"2008_8309141";"8309141";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";NA;"capt";NA;"m";1;1;3;"yes";"yes";"yes";135;153;161
"144";"2009_8309141_hestmannøy";"2009_8309141";"8309141";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";138;157;157
"145";"2010_8309141_hestmannøy";"2010_8309141";"8309141";"2010_hestmannøy";2010;"hestmannøy";27;0;3;2007;"no";"obs";"capt";NA;"m";1;2;4;"yes";"yes";"yes";158;214;203
"146";"2011_8309141_hestmannøy";"2011_8309141";"8309141";"2011_hestmannøy";2011;"hestmannøy";27;0;4;2007;"gene_new";NA;NA;"gene_new";"m";0;0;0;"yes";"yes";"yes";226;283;245
"147";"2008_8309143_gjerøy";"2008_8309143";"8309143";"2008_gjerøy";2008;"gjerøy";26;0;1;2007;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";92;121;103
"148";"2009_8309143_gjerøy";"2009_8309143";"8309143";"2009_gjerøy";2009;"gjerøy";26;0;2;2007;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";88;107;98
"149";"2010_8309143_gjerøy";"2010_8309143";"8309143";"2010_gjerøy";2010;"gjerøy";26;0;3;2007;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"yes";98;136;122
"150";"2008_8309146_gjerøy";"2008_8309146";"8309146";"2008_gjerøy";2008;"gjerøy";26;0;1;2007;"no";"obs";"capt";NA;"f";0;0;0;"yes";"yes";"yes";92;121;103
"151";"2008_8309150_indre kvarøy";"2008_8309150";"8309150";"2008_indre kvarøy";2008;"indre kvarøy";28;0;1;2007;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";45;68;55
"152";"2008_8309155_indre kvarøy";"2008_8309155";"8309155";"2008_indre kvarøy";2008;"indre kvarøy";28;0;1;2007;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";45;68;55
"153";"2008_8309156_indre kvarøy";"2008_8309156";"8309156";"2008_indre kvarøy";2008;"indre kvarøy";28;0;1;2007;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";45;68;55
"154";"2009_8309156_indre kvarøy";"2009_8309156";"8309156";"2009_indre kvarøy";2009;"indre kvarøy";28;0;2;2007;"no";"obs";"capt";NA;"m";1;2;4;"yes";"yes";"yes";30;41;32
"155";"2010_8309156_indre kvarøy";"2010_8309156";"8309156";"2010_indre kvarøy";2010;"indre kvarøy";28;0;3;2007;"no";NA;"capt";NA;"m";1;2;4;"yes";"yes";"yes";50;60;55
"156";"2011_8309156_indre kvarøy";"2011_8309156";"8309156";"2011_indre kvarøy";2011;"indre kvarøy";28;0;4;2007;"yes";NA;NA;NA;"m";1;1;3;"yes";"yes";"yes";63;129;90
"157";"2012_8309156_indre kvarøy";"2012_8309156";"8309156";"2012_indre kvarøy";2012;"indre kvarøy";28;0;5;2007;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";48;65;57
"158";"2013_8309156_indre kvarøy";"2013_8309156";"8309156";"2013_indre kvarøy";2013;"indre kvarøy";28;0;6;2007;"no";"obs";"capt";NA;"m";0;1;1;"yes";"yes";"yes";48;70;59
"159";"2008_8309158_indre kvarøy";"2008_8309158";"8309158";"2008_indre kvarøy";2008;"indre kvarøy";28;0;1;2007;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";45;68;55
"160";"2009_8309158_indre kvarøy";"2009_8309158";"8309158";"2009_indre kvarøy";2009;"indre kvarøy";28;0;2;2007;"no";NA;"capt";NA;"m";1;1;3;"yes";"yes";"yes";30;41;32
"161";"2010_8309158_indre kvarøy";"2010_8309158";"8309158";"2010_indre kvarøy";2010;"indre kvarøy";28;0;3;2007;"no";NA;"capt";NA;"m";1;0;2;"yes";"yes";"yes";50;60;55
"162";"2011_8309158_indre kvarøy";"2011_8309158";"8309158";"2011_indre kvarøy";2011;"indre kvarøy";28;0;4;2007;"gene_new";NA;NA;"gene_new";"m";0;0;0;"yes";"yes";"yes";63;129;90
"163";"2008_8309159_indre kvarøy";"2008_8309159";"8309159";"2008_indre kvarøy";2008;"indre kvarøy";28;0;1;2007;"no";"obs";"capt";NA;"m";0;2;2;"yes";"yes";"yes";45;68;55
"164";"2008_8309161_indre kvarøy";"2008_8309161";"8309161";"2008_indre kvarøy";2008;"indre kvarøy";28;0;1;2007;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";45;68;55
"165";"2008_8309162_aldra";"2008_8309162";"8309162";"2008_aldra";2008;"aldra";38;0;1;2007;"no";"obs";NA;NA;"m";1;0;2;"no";"no";"never";44;52;47
"166";"2009_8309162_aldra";"2009_8309162";"8309162";"2009_aldra";2009;"aldra";38;0;2;2007;"no";NA;"capt";NA;"m";0;0;0;"no";"no";"never";47;52;49
"167";"2008_8309164_aldra";"2008_8309164";"8309164";"2008_aldra";2008;"aldra";38;0;1;2007;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"never";44;52;47
"168";"2009_8309164_aldra";"2009_8309164";"8309164";"2009_aldra";2009;"aldra";38;0;2;2007;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";47;52;49
"169";"2008_8309165_aldra";"2008_8309165";"8309165";"2008_aldra";2008;"aldra";38;0;1;2007;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";44;52;47
"170";"2009_8309165_aldra";"2009_8309165";"8309165";"2009_aldra";2009;"aldra";38;0;2;2007;"no";"obs";"capt";NA;"m";0;0;0;"yes";"yes";"yes";47;52;49
"171";"2008_8309171_hestmannøy";"2008_8309171";"8309171";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";NA;"capt";NA;"f";1;1;3;"yes";"yes";"yes";135;153;161
"172";"2009_8309171_hestmannøy";"2009_8309171";"8309171";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";NA;"capt";NA;"f";1;0;2;"yes";"yes";"yes";138;157;157
"173";"2010_8309171_hestmannøy";"2010_8309171";"8309171";"2010_hestmannøy";2010;"hestmannøy";27;0;3;2007;"no";NA;"capt";NA;"f";1;4;6;"yes";"yes";"yes";158;214;203
"174";"2011_8309171_hestmannøy";"2011_8309171";"8309171";"2011_hestmannøy";2011;"hestmannøy";27;0;4;2007;"no";"obs";NA;NA;"f";1;2;4;"yes";"yes";"yes";226;283;245
"175";"2012_8309171_hestmannøy";"2012_8309171";"8309171";"2012_hestmannøy";2012;"hestmannøy";27;0;5;2007;"gene_new";NA;NA;"gene_new";"f";0;0;0;"yes";"yes";"yes";123;156;140
"176";"2008_8309173_hestmannøy";"2008_8309173";"8309173";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";135;153;161
"177";"2008_8309175_gjerøy";"2008_8309175";"8309175";"2008_gjerøy";2008;"gjerøy";26;0;1;2007;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";92;121;103
"178";"2009_8309175_gjerøy";"2009_8309175";"8309175";"2009_gjerøy";2009;"gjerøy";26;0;2;2007;"no";NA;"capt";NA;"f";1;3;5;"yes";"yes";"yes";88;107;98
"179";"2010_8309175_gjerøy";"2010_8309175";"8309175";"2010_gjerøy";2010;"gjerøy";26;0;3;2007;"no";"obs";"capt";NA;"f";1;4;6;"yes";"yes";"yes";98;136;122
"180";"2011_8309175_gjerøy";"2011_8309175";"8309175";"2011_gjerøy";2011;"gjerøy";26;0;4;2007;"no";"obs";NA;NA;"f";1;0;2;"yes";"yes";"yes";129;144;139
"181";"2012_8309175_gjerøy";"2012_8309175";"8309175";"2012_gjerøy";2012;"gjerøy";26;0;5;2007;"yes";NA;NA;NA;"f";1;2;4;"yes";"yes";"yes";140;196;164
"182";"2013_8309175_gjerøy";"2013_8309175";"8309175";"2013_gjerøy";2013;"gjerøy";26;0;6;2007;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"yes";130;168;142
"183";"2008_8309182_hestmannøy";"2008_8309182";"8309182";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";135;153;161
"184";"2009_8309182_hestmannøy";"2009_8309182";"8309182";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";"obs";"capt";NA;"m";0;1;1;"yes";"yes";"yes";138;157;157
"185";"2008_8309183_hestmannøy";"2008_8309183";"8309183";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";135;153;161
"186";"2008_8309184_selvær";"2008_8309184";"8309184";"2008_selvær";2008;"selvær";24;1;1;2007;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";47;89;73
"187";"2008_8309186_selvær";"2008_8309186";"8309186";"2008_selvær";2008;"selvær";24;1;1;2007;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";47;89;73
"188";"2008_8309190_gjerøy";"2008_8309190";"8309190";"2008_gjerøy";2008;"gjerøy";26;0;1;2007;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";92;121;103
"189";"2009_8309190_gjerøy";"2009_8309190";"8309190";"2009_gjerøy";2009;"gjerøy";26;0;2;2007;"yes";NA;NA;NA;"m";1;0;2;"yes";"yes";"yes";88;107;98
"190";"2010_8309190_gjerøy";"2010_8309190";"8309190";"2010_gjerøy";2010;"gjerøy";26;0;3;2007;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";98;136;122
"191";"2011_8309190_gjerøy";"2011_8309190";"8309190";"2011_gjerøy";2011;"gjerøy";26;0;4;2007;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"yes";129;144;139
"192";"2008_8309191_gjerøy";"2008_8309191";"8309191";"2008_gjerøy";2008;"gjerøy";26;0;1;2007;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";92;121;103
"193";"2009_8309191_gjerøy";"2009_8309191";"8309191";"2009_gjerøy";2009;"gjerøy";26;0;2;2007;"no";"obs";NA;NA;"m";1;1;3;"yes";"yes";"yes";88;107;98
"194";"2010_8309191_gjerøy";"2010_8309191";"8309191";"2010_gjerøy";2010;"gjerøy";26;0;3;2007;"yes";NA;NA;NA;"m";1;2;4;"yes";"yes";"yes";98;136;122
"195";"2011_8309191_gjerøy";"2011_8309191";"8309191";"2011_gjerøy";2011;"gjerøy";26;0;4;2007;"no";"obs";NA;NA;"m";0;0;0;"yes";"yes";"yes";129;144;139
"196";"2008_8309195_gjerøy";"2008_8309195";"8309195";"2008_gjerøy";2008;"gjerøy";26;0;1;2007;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";92;121;103
"197";"2008_8309201_træna";"2008_8309201";"8309201";"2008_træna";2008;"træna";23;1;1;2007;"no";"obs";NA;NA;"m";0;0;0;"yes";"yes";"yes";23;28;27
"198";"2008_8309251_hestmannøy";"2008_8309251";"8309251";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"yes";135;153;161
"199";"2009_8309251_hestmannøy";"2009_8309251";"8309251";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";"obs";"capt";NA;"f";0;3;3;"yes";"yes";"yes";138;157;157
"200";"2007_8309252_hestmannøy";"2007_8309252";"8309252";"2007_hestmannøy";2007;"hestmannøy";27;0;1;2006;"no";NA;"capt";NA;"f";1;1;3;"yes";"yes";"yes";158;172;178
"201";"2008_8309252_hestmannøy";"2008_8309252";"8309252";"2008_hestmannøy";2008;"hestmannøy";27;0;2;2006;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";135;153;161
"202";"2009_8309252_hestmannøy";"2009_8309252";"8309252";"2009_hestmannøy";2009;"hestmannøy";27;0;3;2006;"no";"obs";"capt";NA;"f";0;2;2;"yes";"yes";"yes";138;157;157
"203";"2007_8309253_hestmannøy";"2007_8309253";"8309253";"2007_hestmannøy";2007;"hestmannøy";27;0;1;2006;"no";"obs";"capt";NA;"f";0;0;0;"yes";"yes";"yes";158;172;178
"204";"2008_8309254_hestmannøy";"2008_8309254";"8309254";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";135;153;161
"205";"2009_8309254_hestmannøy";"2009_8309254";"8309254";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";"obs";NA;NA;"m";0;2;2;"yes";"yes";"yes";138;157;157
"206";"2008_8309260_hestmannøy";"2008_8309260";"8309260";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";135;153;161
"207";"2009_8309260_hestmannøy";"2009_8309260";"8309260";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";NA;"capt";NA;"m";0;2;2;"yes";"yes";"yes";138;157;157
"208";"2007_8309262_hestmannøy";"2007_8309262";"8309262";"2007_hestmannøy";2007;"hestmannøy";27;0;1;2006;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";158;172;178
"209";"2008_8309262_hestmannøy";"2008_8309262";"8309262";"2008_hestmannøy";2008;"hestmannøy";27;0;2;2006;"yes";NA;NA;NA;"m";1;0;2;"yes";"yes";"yes";135;153;161
"210";"2009_8309262_hestmannøy";"2009_8309262";"8309262";"2009_hestmannøy";2009;"hestmannøy";27;0;3;2006;"no";"obs";"capt";NA;"m";1;5;7;"yes";"yes";"yes";138;157;157
"211";"2010_8309262_hestmannøy";"2010_8309262";"8309262";"2010_hestmannøy";2010;"hestmannøy";27;0;4;2006;"no";"obs";NA;NA;"m";0;0;0;"yes";"yes";"yes";158;214;203
"212";"2008_8309263_hestmannøy";"2008_8309263";"8309263";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";"capt";NA;"f";0;1;1;"yes";"yes";"yes";135;153;161
"213";"2007_8309264_hestmannøy";"2007_8309264";"8309264";"2007_hestmannøy";2007;"hestmannøy";27;0;1;2006;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";158;172;178
"214";"2008_8309264_hestmannøy";"2008_8309264";"8309264";"2008_hestmannøy";2008;"hestmannøy";27;0;2;2006;"no";"obs";NA;NA;"f";1;0;2;"no";"yes";"yes";135;153;161
"215";"2009_8309264_hestmannøy";"2009_8309264";"8309264";"2009_hestmannøy";2009;"hestmannøy";27;0;3;2006;"no";"obs";NA;NA;"f";1;2;4;"yes";"yes";"yes";138;157;157
"216";"2010_8309264_hestmannøy";"2010_8309264";"8309264";"2010_hestmannøy";2010;"hestmannøy";27;0;4;2006;"gene_new";NA;NA;"gene_new";"f";0;1;1;"yes";"yes";"yes";158;214;203
"217";"2008_8309266_hestmannøy";"2008_8309266";"8309266";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";NA;"capt";NA;"m";1;1;3;"yes";"yes";"yes";135;153;161
"218";"2009_8309266_hestmannøy";"2009_8309266";"8309266";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";"obs";NA;NA;"m";1;2;4;"yes";"yes";"yes";138;157;157
"219";"2010_8309266_hestmannøy";"2010_8309266";"8309266";"2010_hestmannøy";2010;"hestmannøy";27;0;3;2007;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";158;214;203
"220";"2011_8309266_hestmannøy";"2011_8309266";"8309266";"2011_hestmannøy";2011;"hestmannøy";27;0;4;2007;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"yes";226;283;245
"221";"2007_8309267_hestmannøy";"2007_8309267";"8309267";"2007_hestmannøy";2007;"hestmannøy";27;0;1;2006;"no";NA;"capt";NA;"m";1;0;2;"yes";"yes";"yes";158;172;178
"222";"2008_8309267_hestmannøy";"2008_8309267";"8309267";"2008_hestmannøy";2008;"hestmannøy";27;0;2;2006;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"yes";135;153;161
"223";"2008_8309269_hestmannøy";"2008_8309269";"8309269";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";135;153;161
"224";"2008_8309271_myken";"2008_8309271";"8309271";"2008_myken";2008;"myken";22;1;1;2007;"no";"obs";NA;NA;"f";0;0;0;"no";"no";"never";10;22;12
"225";"2008_8309272_hestmannøy";"2008_8309272";"8309272";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"yes";135;153;161
"226";"2009_8309272_hestmannøy";"2009_8309272";"8309272";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"yes";138;157;157
"227";"2010_8309272_hestmannøy";"2010_8309272";"8309272";"2010_hestmannøy";2010;"hestmannøy";27;0;3;2007;"no";NA;"capt";NA;"f";1;1;3;"yes";"yes";"yes";158;214;203
"228";"2011_8309272_hestmannøy";"2011_8309272";"8309272";"2011_hestmannøy";2011;"hestmannøy";27;0;4;2007;"no";"obs";"capt";NA;"f";0;0;0;"yes";"yes";"yes";226;283;245
"229";"2008_8309273_selvær";"2008_8309273";"8309273";"2008_selvær";2008;"selvær";24;1;1;2007;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";47;89;73
"230";"2008_8309274_hestmannøy";"2008_8309274";"8309274";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";NA;NA;"m";1;1;3;"yes";"yes";"yes";135;153;161
"231";"2009_8309274_hestmannøy";"2009_8309274";"8309274";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";138;157;157
"232";"2010_8309274_hestmannøy";"2010_8309274";"8309274";"2010_hestmannøy";2010;"hestmannøy";27;0;3;2007;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"yes";158;214;203
"233";"2008_8309277_hestmannøy";"2008_8309277";"8309277";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";NA;NA;"m";1;2;4;"yes";"yes";"yes";135;153;161
"234";"2009_8309277_hestmannøy";"2009_8309277";"8309277";"2009_hestmannøy";2009;"hestmannøy";27;0;2;2007;"no";"obs";NA;NA;"m";1;2;4;"yes";"yes";"yes";138;157;157
"235";"2010_8309277_hestmannøy";"2010_8309277";"8309277";"2010_hestmannøy";2010;"hestmannøy";27;0;3;2007;"no";NA;"capt";NA;"m";0;2;2;"yes";"yes";"yes";158;214;203
"236";"2008_8309278_hestmannøy";"2008_8309278";"8309278";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";135;153;161
"237";"2008_8309281_selvær";"2008_8309281";"8309281";"2008_selvær";2008;"selvær";24;1;1;2007;"no";"obs";NA;NA;NA;0;0;0;"no";"yes";"never";47;89;73
"238";"2007_8309283_hestmannøy";"2007_8309283";"8309283";"2007_hestmannøy";2007;"hestmannøy";27;0;1;2006;"no";NA;"capt";NA;"f";1;2;4;"yes";"yes";"yes";158;172;178
"239";"2008_8309283_hestmannøy";"2008_8309283";"8309283";"2008_hestmannøy";2008;"hestmannøy";27;0;2;2006;"no";"obs";"capt";NA;"f";1;3;5;"yes";"yes";"yes";135;153;161
"240";"2009_8309283_hestmannøy";"2009_8309283";"8309283";"2009_hestmannøy";2009;"hestmannøy";27;0;3;2006;"no";NA;"capt";NA;"f";0;2;2;"yes";"yes";"yes";138;157;157
"241";"2007_8309285_hestmannøy";"2007_8309285";"8309285";"2007_hestmannøy";2007;"hestmannøy";27;0;1;2006;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";158;172;178
"242";"2008_8309285_hestmannøy";"2008_8309285";"8309285";"2008_hestmannøy";2008;"hestmannøy";27;0;2;2006;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";135;153;161
"243";"2009_8309285_hestmannøy";"2009_8309285";"8309285";"2009_hestmannøy";2009;"hestmannøy";27;0;3;2006;"no";"obs";"capt";NA;"f";0;4;4;"yes";"yes";"yes";138;157;157
"244";"2008_8309287_hestmannøy";"2008_8309287";"8309287";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";135;153;161
"245";"2008_8309288_hestmannøy";"2008_8309288";"8309288";"2008_hestmannøy";2008;"hestmannøy";27;0;1;2007;"no";NA;"capt";NA;"m";0;2;2;"yes";"yes";"yes";135;153;161
"246";"2008_8309291_nesøy";"2008_8309291";"8309291";"2008_nesøy";2008;"nesøy";20;0;1;2007;"no";"obs";NA;NA;"f";1;1;3;"yes";"yes";"yes";11;21;17
"247";"2009_8309291_nesøy";"2009_8309291";"8309291";"2009_nesøy";2009;"nesøy";20;0;2;2007;"no";"obs";NA;NA;"f";1;2;4;"yes";"yes";"yes";13;17;14
"248";"2010_8309291_nesøy";"2010_8309291";"8309291";"2010_nesøy";2010;"nesøy";20;0;3;2007;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";13;17;21
"249";"2011_8309291_nesøy";"2011_8309291";"8309291";"2011_nesøy";2011;"nesøy";20;0;4;2007;"yes";NA;NA;NA;"f";1;0;2;"yes";"yes";"yes";15;35;28
"250";"2012_8309291_nesøy";"2012_8309291";"8309291";"2012_nesøy";2012;"nesøy";20;0;5;2007;"no";"obs";"capt";NA;"f";0;3;3;"yes";"yes";"yes";16;23;17
"251";"2008_8309298_gjerøy";"2008_8309298";"8309298";"2008_gjerøy";2008;"gjerøy";26;0;1;2007;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";92;121;103
"252";"1998_8414501_nesøy";"1998_8414501";"8414501";"1998_nesøy";1998;"nesøy";20;0;6;1992;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"yes";21;26;23
"253";"1998_8414512_nesøy";"1998_8414512";"8414512";"1998_nesøy";1998;"nesøy";20;0;6;1992;"yes";NA;NA;NA;"m";1;0;2;"no";"no";"never";21;26;23
"254";"1999_8414512_nesøy";"1999_8414512";"8414512";"1999_nesøy";1999;"nesøy";20;0;7;1992;"no";"obs";NA;NA;"m";0;0;0;"no";"no";"never";18;19;19
"255";"1998_8414527_træna";"1998_8414527";"8414527";"1998_træna";1998;"træna";23;1;6;1992;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"yes";29;45;36
"256";"1998_8414806_hestmannøy";"1998_8414806";"8414806";"1998_hestmannøy";1998;"hestmannøy";27;0;6;1992;"no";NA;"capt";NA;"m";0;3;3;"yes";"yes";"yes";82;118;97
"257";"1998_8414812_indre kvarøy";"1998_8414812";"8414812";"1998_indre kvarøy";1998;"indre kvarøy";28;0;6;1992;"yes";NA;NA;NA;"f";1;2;4;"yes";"yes";"yes";41;51;49
"258";"1999_8414812_indre kvarøy";"1999_8414812";"8414812";"1999_indre kvarøy";1999;"indre kvarøy";28;0;7;1992;"no";NA;"capt";NA;"f";0;1;1;"yes";"yes";"yes";44;51;49
"259";"1998_8414862_gjerøy";"1998_8414862";"8414862";"1998_gjerøy";1998;"gjerøy";26;0;6;1992;"no";NA;"capt";NA;"m";0;0;0;"no";"no";"never";47;66;54
"260";"1998_8537612_gjerøy";"1998_8537612";"8537612";"1998_gjerøy";1998;"gjerøy";26;0;4;1994;"no";NA;"capt";NA;"f";1;1;3;"yes";"yes";"yes";47;66;54
"261";"1999_8537612_gjerøy";"1999_8537612";"8537612";"1999_gjerøy";1999;"gjerøy";26;0;5;1994;"no";"obs";NA;NA;"f";1;0;2;"no";"yes";"yes";63;78;70
"262";"2000_8537612_gjerøy";"2000_8537612";"8537612";"2000_gjerøy";2000;"gjerøy";26;0;6;1994;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"yes";61;67;66
"263";"1998_8537652_gjerøy";"1998_8537652";"8537652";"1998_gjerøy";1998;"gjerøy";26;0;4;1994;"no";NA;"capt";NA;"m";1;1;3;"yes";"yes";"yes";47;66;54
"264";"1999_8537652_gjerøy";"1999_8537652";"8537652";"1999_gjerøy";1999;"gjerøy";26;0;5;1994;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"yes";63;78;70
"265";"1998_8537660_lurøy-onøy";"1998_8537660";"8537660";"1998_lurøy-onøy";1998;"lurøy-onøy";33;0;4;1994;"no";"obs";NA;NA;"f";0;0;0;"no";"no";"never";39;48;40
"266";"1998_8537699_nesøy";"1998_8537699";"8537699";"1998_nesøy";1998;"nesøy";20;0;4;1994;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";21;26;23
"267";"1999_8537699_nesøy";"1999_8537699";"8537699";"1999_nesøy";1999;"nesøy";20;0;5;1994;"no";"obs";NA;NA;"m";0;1;1;"yes";"yes";"yes";18;19;19
